"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.64092248647309e-06,0.553922914857646,0.409,0.323,0.0378938229801231,"17","GRINA"
1.76309700171926e-06,0.30194403380412,0.653,0.553,0.0407151990607029,"17","SUMO3"
1.77774887659048e-06,0.322407858823674,0.605,0.504,0.041053554807104,"17","ETFA"
1.80297583801275e-06,0.342689344084271,0.621,0.514,0.0416361210272284,"17","NUDT5"
1.82185111782127e-06,0.513662626474867,0.478,0.391,0.0420720078638467,"17","DNAJB11"
1.83884464379645e-06,0.441072180993542,0.635,0.557,0.0424644393591913,"17","RAB1A"
1.87269902914808e-06,0.480196846895641,0.431,0.34,0.0432462386801166,"17","GTF2B"
1.88747126959726e-06,0.496983739841106,0.308,0.219,0.0435873740288096,"17","EIF2D"
1.93358306361026e-06,0.458029167844722,0.337,0.244,0.0446522336879518,"17","PANK2"
1.97756121848893e-06,0.629067171262425,0.367,0.283,0.0456678212185648,"17","ZSWIM6"
1.97902142025517e-06,0.530484772082494,0.278,0.193,0.0457015416579527,"17","TRMT6"
2.02527536683056e-06,0.597112778877256,0.28,0.198,0.0467696840462181,"17","BRAT1"
2.15114624508849e-06,0.574651957829122,0.29,0.206,0.0496764202378285,"17","RPE"
2.20499690781607e-06,0.499980421897637,0.391,0.296,0.0509199935921966,"17","TET2"
2.22267253748703e-06,0.416897133092342,0.409,0.31,0.0513281769081879,"17","MED30"
2.24781405758574e-06,0.473149027813992,0.351,0.26,0.0519087700318274,"17","COX19"
2.35942656033758e-06,0.38860469907099,0.427,0.325,0.0544862375578758,"17","MED8"
2.37229164273207e-06,0.592631321287403,0.278,0.195,0.0547833309056117,"17","CDC20"
2.45458282407876e-06,0.532809536828682,0.278,0.194,0.0566836811564508,"17","DDI2"
2.5187737150655e-06,0.529449692310091,0.294,0.21,0.0581660414020077,"17","HIRIP3"
2.59908018759643e-06,0.435664733314769,0.254,0.171,0.0600205587721644,"17","CIP2A"
2.62832493755631e-06,0.386935834328367,0.48,0.383,0.0606959077829878,"17","MRPS35"
2.65467497634404e-06,0.488374764949883,0.363,0.273,0.0613044092287129,"17","SPTLC2"
2.68943023170255e-06,0.476919887617776,0.335,0.247,0.062107012340707,"17","DERL1"
2.69353286625501e-06,0.265855988816884,0.909,0.884,0.062201754480427,"17","ATP5MD"
2.84247861433524e-06,0.565309370514184,0.387,0.304,0.0656413586408438,"17","WDR26"
3.09447122973514e-06,0.514163159951621,0.401,0.31,0.0714606241082735,"17","CCDC6"
3.13689546599357e-06,0.333799964742237,0.52,0.425,0.0724403269961896,"17","CKS2"
3.17133019507295e-06,0.370308448538776,0.508,0.408,0.0732355281948196,"17","ANAPC15"
3.23383783514729e-06,0.58567523762396,0.252,0.174,0.0746790171270563,"17","TMEM192"
3.33262694729776e-06,0.509719917774931,0.341,0.253,0.0769603540939472,"17","RNF220"
3.41216541063708e-06,0.354400464483848,0.581,0.489,0.0787971358278421,"17","PSMG2"
3.42961834865613e-06,0.381380502965285,0.581,0.502,0.0792001765255161,"17","SNX17"
3.58483247725795e-06,0.418337667451558,0.323,0.232,0.0827845363973179,"17","SEC23IP"
3.59497981739203e-06,0.901639237609595,0.252,0.181,0.0830188689230342,"17","KLF10"
3.75102197594153e-06,0.521400545872462,0.351,0.263,0.0866223504904177,"17","JOSD1"
3.7591157462856e-06,0.573425503573146,0.335,0.252,0.0868092599289733,"17","ATP6V1H"
4.08580521026615e-06,0.565870545765392,0.276,0.195,0.0943534997206761,"17","MAP1S"
4.23555133131269e-06,0.340420444112863,0.587,0.493,0.0978115868940039,"17","BAZ1A"
4.28070766598943e-06,0.39773546004284,0.456,0.366,0.098854382130694,"17","MRPS25"
4.29062599309027e-06,0.461642250151191,0.323,0.236,0.0990834260584335,"17","TBC1D9B"
4.33187629923523e-06,0.553790981509543,0.331,0.247,0.100036019378239,"17","BROX"
4.34531160693386e-06,0.3675170889998,0.556,0.464,0.100346280938924,"17","RPA3"
4.38316101002495e-06,0.404656269457828,0.51,0.419,0.101220337204506,"17","TRAPPC3"
4.42697109839182e-06,0.582492319291491,0.329,0.246,0.102232043575162,"17","PPP1R15B"
4.44910929895145e-06,0.394257228807399,0.577,0.487,0.102743281040686,"17","DCP2"
4.56433369133949e-06,0.472143296525875,0.333,0.245,0.105404157934103,"17","SRPRB"
4.72915770650247e-06,0.43119026952362,0.339,0.248,0.109210438916262,"17","SNX14"
4.75264874029634e-06,0.587092125185932,0.274,0.195,0.109752917359663,"17","ELAC2"
4.77018355800599e-06,0.435481958402236,0.393,0.303,0.110157848905032,"17","ZBTB8OS"
5.41006217113444e-06,0.535597971294108,0.298,0.216,0.124934565718008,"17","CDS2"
5.41255544339838e-06,0.404154899930911,0.397,0.302,0.124992142854399,"17","SHOC2"
5.63447450845868e-06,0.520286143552399,0.333,0.248,0.130116919823836,"17","PSME4"
5.70997939290096e-06,0.45745096831884,0.371,0.28,0.131860554120262,"17","DUSP6"
5.74697236794706e-06,0.465494689105238,0.319,0.233,0.132714832893002,"17","POP4"
5.99693199571827e-06,0.478458659889128,0.333,0.249,0.138487150577122,"17","SAR1B"
6.16678981570458e-06,0.482972863259925,0.292,0.209,0.142409677214066,"17","MIA2"
6.16934291520383e-06,0.380946515396515,0.482,0.388,0.142468635940802,"17","KXD1"
6.41049408130305e-06,0.495917373549434,0.359,0.275,0.148037539819531,"17","MARK2"
6.47218710093475e-06,0.349893901513065,0.46,0.364,0.149462216721886,"17","GMPR2"
6.53669354836715e-06,0.387869636108205,0.486,0.396,0.150951864112443,"17","WAPL"
6.80281824337958e-06,0.407029658203057,0.522,0.451,0.157097481694365,"17","CEP350"
6.98832611883315e-06,0.544267249286714,0.292,0.214,0.161381415062214,"17","EXOSC5"
7.24133070325268e-06,0.50008720967849,0.294,0.212,0.167224049930214,"17","ELMSAN1"
7.60660779542054e-06,0.343111635080159,0.5,0.402,0.175659393819647,"17","NDUFA7"
7.70777420978744e-06,0.577522485675977,0.304,0.226,0.177995629826621,"17","RGL2"
8.21098580269333e-06,0.421357195304728,0.44,0.356,0.189616295141597,"17","TMED3"
8.31300284057136e-06,0.272226421898405,0.655,0.557,0.191972174597314,"17","FIBP"
8.59780713521234e-06,0.272531516839035,0.895,0.859,0.198549160173458,"17","H2AFV"
8.70452878260014e-06,0.51195003853449,0.339,0.256,0.201013683176585,"17","POLR3K"
8.79962898809071e-06,0.355036780369836,0.476,0.385,0.203209832221979,"17","FAM192A"
8.88112083471706e-06,0.334138020261432,0.544,0.455,0.205091723436121,"17","NUDCD2"
8.95453008487211e-06,0.423992197857462,0.383,0.295,0.206786963249952,"17","TRAF7"
9.6435203231982e-06,0.409438182679427,0.486,0.402,0.222697814823616,"17","RNF114"
9.7209814740502e-06,0.367747205490283,0.405,0.309,0.224486625180241,"17","PLPBP"
9.75401636561487e-06,0.499983297811582,0.325,0.247,0.225249499931144,"17","UBE2E2"
9.95035426355473e-06,0.520185263915295,0.26,0.183,0.229783531008269,"17","TMEM8A"
1.01764937902972e-05,0.43193329944167,0.317,0.233,0.235005771099334,"17","PIGS"
1.01868870595093e-05,0.362966889673482,0.5,0.405,0.235245782865248,"17","MRPS11"
1.04518820201573e-05,0.520741645487343,0.276,0.198,0.241365311491492,"17","COASY"
1.05242620350903e-05,0.347070938633015,0.583,0.506,0.243036783176341,"17","COMMD7"
1.06036697402128e-05,0.36112914269053,0.558,0.463,0.244870545310735,"17","LAGE3"
1.08936312282969e-05,0.302037111421237,0.71,0.64,0.251566625955061,"17","TAF1D"
1.10425519256594e-05,0.417198747575908,0.349,0.261,0.255005651619254,"17","ENOSF1"
1.16675774142244e-05,0.317913087501056,0.601,0.511,0.269439365226685,"17","COMMD4"
1.22265033271736e-05,0.363490570866178,0.395,0.302,0.28234664133442,"17","NCK1"
1.22639526473286e-05,0.658515107032601,0.595,0.534,0.28321145848476,"17","PPP1R15A"
1.22847648521429e-05,0.511603216119493,0.304,0.223,0.283692074730536,"17","TMEM50B"
1.26577219778035e-05,0.297685530922446,0.286,0.202,0.292304773633416,"17","SLC8A1"
1.27838479419815e-05,0.509935811442944,0.284,0.205,0.295217400524179,"17","SIRT2"
1.345693701784e-05,0.357361069445159,0.512,0.421,0.31076104655298,"17","TAF9"
1.65434103285775e-05,0.771317784497196,0.383,0.308,0.382036974717841,"17","ATP2B1-AS1"
1.67477247391847e-05,0.309728634942609,0.506,0.412,0.386755207401992,"17","PDS5A"
1.76255502610183e-05,0.459916771202956,0.427,0.347,0.407026832177696,"17","TAB2"
1.83027102935094e-05,0.452093266363663,0.294,0.214,0.422664488808013,"17","DNPEP"
1.85946098238209e-05,0.484344227907596,0.302,0.222,0.429405324661497,"17","SNX4"
1.8768204766592e-05,0.501726387720825,0.373,0.289,0.43341415267491,"17","NIN"
1.88252487453941e-05,0.496701831989685,0.556,0.497,0.434731469277386,"17","SNRNP25"
1.89128952258525e-05,0.519773807403785,0.317,0.241,0.436755489450613,"17","ZNF622"
1.97818183423371e-05,0.551035700239083,0.256,0.183,0.456821530979591,"17","EIPR1"
1.97999290315043e-05,0.346141705627759,0.732,0.689,0.457239761124529,"17","MLEC"
2.06056200335339e-05,0.382796113881734,0.337,0.256,0.475845583434398,"17","MKI67"
2.07627966566056e-05,0.514455434433773,0.315,0.237,0.479475263190993,"17","PITPNA"
2.09507598168946e-05,0.441861506225557,0.28,0.201,0.483815896451548,"17","MGRN1"
2.09525718183533e-05,0.349095916214242,0.437,0.344,0.483857741001232,"17","USO1"
2.09785652638481e-05,0.439889285929651,0.315,0.234,0.484458007638044,"17","RELA"
2.16937501099283e-05,0.60615778439753,0.349,0.269,0.500973771288574,"17","MDFIC"
2.27179993409762e-05,0.473201648158367,0.335,0.256,0.524626758781163,"17","NIPA2"
2.34594941561398e-05,0.415162684323036,0.403,0.319,0.541750098547737,"17","CPSF2"
2.36633573696694e-05,0.555956981966905,0.284,0.21,0.546457911737775,"17","TBRG4"
2.48913253053918e-05,0.444788027908298,0.385,0.302,0.574815375277412,"17","HIPK1"
2.58897099891383e-05,0.448900160537262,0.292,0.213,0.597871072779171,"17","RNF4"
2.62675614707545e-05,0.406203203904166,0.331,0.252,0.606596797044133,"17","EPS8"
3.04411100140274e-05,0.300910636912771,0.558,0.465,0.702976553553935,"17","VTI1B"
3.12985829056258e-05,0.521066213736143,0.26,0.188,0.722778175039616,"17","STARD3"
3.29555894249561e-05,0.492751842792548,0.573,0.507,0.761043426590512,"17","MYADM"
3.30023232020776e-05,0.42370085221865,0.315,0.235,0.762122649705578,"17","TBRG1"
3.34026226333382e-05,0.290201764710319,0.665,0.608,0.771366764471678,"17","TMEM219"
3.39711879808908e-05,0.511402987106641,0.359,0.285,0.784496644042712,"17","MCM6"
3.46072700408462e-05,0.485310318542662,0.312,0.235,0.799185687053261,"17","NOP14"
3.51329654191578e-05,0.368928835738607,0.331,0.25,0.81132557042461,"17","NUP93"
3.59666716899408e-05,0.38591618975918,0.288,0.209,0.830578349335803,"17","KMT5A"
3.62088377468606e-05,0.715607937964457,0.26,0.193,0.836170690088252,"17","DDX3Y"
3.79143749889457e-05,0.481624160763303,0.264,0.192,0.875556661619723,"17","PEA15"
3.83309918785103e-05,0.416716162059333,0.302,0.222,0.885177595450437,"17","ASB8"
3.86759989020096e-05,0.616858490780419,0.264,0.195,0.893144842644108,"17","VEGFB"
4.01415867139882e-05,0.406674749925977,0.385,0.305,0.926989661986129,"17","POLDIP2"
4.06085467353051e-05,0.323235249093907,0.46,0.374,0.9377731697584,"17","SHISA5"
4.18871254114957e-05,0.362097840327143,0.552,0.473,0.96729938712767,"17","PRMT2"
4.20824149324005e-05,0.307646404385831,0.492,0.401,0.971809208033924,"17","VPS36"
4.37015853621226e-05,0.346505575523364,0.49,0.409,1,"17","TMEM165"
4.41296617255322e-05,0.392423347878343,0.472,0.394,1,"17","DNAJC4"
4.48504623940807e-05,0.597912466895167,0.26,0.191,1,"17","CAMKK2"
4.66075031407753e-05,0.421212173064992,0.321,0.242,1,"17","MTHFD2L"
4.90412540260755e-05,0.350264939429777,0.536,0.45,1,"17","COPA"
4.97268893202481e-05,0.371053538432878,0.563,0.5,1,"17","MRPS18C"
4.99653083993252e-05,0.42176471235578,0.333,0.255,1,"17","SRPRA"
5.14755868007599e-05,0.313256384179661,0.54,0.453,1,"17","UBE2M"
5.33355104006908e-05,0.391067320373902,0.286,0.21,1,"17","SEC16A"
5.39882855351385e-05,0.333181133273814,0.54,0.455,1,"17","PLIN3"
5.58274770448879e-05,0.398827294656535,0.264,0.19,1,"17","ATP11C"
5.65782341736265e-05,0.464240818186032,0.343,0.266,1,"17","SERTAD2"
5.67543491019331e-05,0.421786577095402,0.347,0.273,1,"17","PTGES2"
5.77630659375483e-05,0.368218696384325,0.353,0.273,1,"17","CWC25"
5.78239297980896e-05,0.496118465138441,0.278,0.207,1,"17","VPS26B"
5.96774589708106e-05,0.430981361290711,0.312,0.236,1,"17","PGGT1B"
6.02409873819937e-05,0.423404204847991,0.282,0.207,1,"17","BAG4"
6.07977567913691e-05,0.439653461557942,0.288,0.214,1,"17","LMBRD1"
6.28070018281026e-05,0.42428484425051,0.462,0.39,1,"17","TIMM17A"
6.33464564635781e-05,0.415127747869139,0.296,0.221,1,"17","DDX41"
6.47980510788184e-05,0.86290393652493,0.29,0.23,1,"17","IRS2"
6.77596229847937e-05,0.428605122440463,0.349,0.273,1,"17","AP1M1"
6.80195999935354e-05,0.640993474464846,0.321,0.253,1,"17","MOB1B"
6.9542885980545e-05,0.3336374126675,0.379,0.294,1,"17","ZWINT"
7.20063018189932e-05,0.392470391003509,0.313,0.236,1,"17","METTL21A"
7.5170568461114e-05,0.307428819732543,0.403,0.314,1,"17","PSMG1"
7.67625574273385e-05,0.552846493622015,0.256,0.19,1,"17","TEX30"
7.73108191785996e-05,0.317303868074548,0.46,0.374,1,"17","MRPS10"
7.90871772642493e-05,0.28328039740406,0.581,0.498,1,"17","MCTS1"
7.92884312938412e-05,0.301419915672406,0.431,0.341,1,"17","EMC3"
7.98301265705191e-05,0.40661987269206,0.375,0.297,1,"17","FNIP1"
8.32418332134975e-05,0.50673762795595,0.272,0.203,1,"17","ANKFY1"
8.45244596898798e-05,0.381393631068486,0.308,0.232,1,"17","ITCH"
8.49073279321893e-05,0.366715443205029,0.431,0.35,1,"17","NFU1"
8.73762892076247e-05,0.267880663950473,0.629,0.57,1,"17","RBBP7"
8.93753736734437e-05,0.367170720305623,0.347,0.269,1,"17","UBA3"
8.96608730117919e-05,0.305257305280718,0.528,0.444,1,"17","DNTTIP2"
8.99166691509235e-05,0.288894309259079,0.56,0.466,1,"17","TRIP12"
9.77678873140035e-05,0.418023935789804,0.327,0.255,1,"17","HAGH"
9.78225361147335e-05,0.570758001431237,0.508,0.444,1,"17","YPEL5"
0.000101682960251634,0.40189964258958,0.27,0.199,1,"17","VPS35L"
0.000102637453351244,0.334609684208492,0.45,0.372,1,"17","ASNA1"
0.000108164384014577,0.364667421498417,0.363,0.285,1,"17","ZNF330"
0.000109258817982574,0.405281514626111,0.321,0.246,1,"17","GPR108"
0.000109775653141848,0.260241150724424,0.74,0.686,1,"17","PSMA3"
0.000111284392049048,0.407713140314358,0.397,0.324,1,"17","LASP1"
0.000114780404740751,0.291971079009262,0.496,0.403,1,"17","NSL1"
0.000114879498870597,0.419274786705611,0.347,0.271,1,"17","DDX54"
0.000115042324929794,0.293962818315657,0.522,0.434,1,"17","HMG20B"
0.000116582954897677,0.458355771488135,0.278,0.208,1,"17","NSF"
0.000118232668948556,0.500645536959367,0.25,0.185,1,"17","MRRF"
0.000118922730241101,0.392875238722555,0.49,0.421,1,"17","MRPL16"
0.000121659995655023,0.32843069509842,0.395,0.312,1,"17","EXOSC1"
0.000122304441733109,0.283236960469865,0.813,0.801,1,"17","DDX3X"
0.000123102205648345,0.324439101427739,0.49,0.413,1,"17","MPV17"
0.000124477028979859,0.465568438979545,0.284,0.214,1,"17","RRP8"
0.000124596107987182,0.325755139706388,0.456,0.379,1,"17","AP3B1"
0.000126682072768366,0.402659453593756,0.331,0.258,1,"17","ZDHHC3"
0.000129242552858159,0.339689521576657,0.476,0.397,1,"17","PDCD10"
0.000134653359455079,0.420884349561904,0.365,0.29,1,"17","NPTN"
0.000134724602562587,0.330507494552921,0.446,0.362,1,"17","RIOK3"
0.000134990018966975,0.337250639968452,0.403,0.324,1,"17","TMEM248"
0.000138380497861453,0.400683145243071,0.339,0.266,1,"17","RPL39L"
0.000142346754100554,0.409429453455897,0.319,0.246,1,"17","DNAJB12"
0.000143327024496502,0.421682472290415,0.484,0.423,1,"17","PGP"
0.000145565508464714,0.482281877814006,0.264,0.198,1,"17","GALM"
0.000147201794814622,0.297664349017,0.48,0.396,1,"17","FEZ2"
0.000148048587404134,0.479121751720718,0.288,0.219,1,"17","TMEM167B"
0.000156413582872795,0.273491472689958,0.413,0.329,1,"17","GPAA1"
0.000163299185118828,0.432322072702704,0.29,0.221,1,"17","MRPL39"
0.000171974467863824,0.332407178296351,0.435,0.357,1,"17","PPIP5K2"
0.00017311830977549,0.303291896706561,0.671,0.611,1,"17","RPS27L"
0.000174728141824483,0.434862236198543,0.31,0.24,1,"17","INTS10"
0.000178710998848571,0.44804140974429,0.3,0.231,1,"17","PDPK1"
0.000189910653914463,0.395332063418045,0.308,0.236,1,"17","GFER"
0.000212269251135761,0.294641575187542,0.425,0.345,1,"17","PTPN2"
0.000216524637961048,0.309326130337595,0.631,0.575,1,"17","NDUFV3"
0.000220018245075702,0.493199318625419,0.425,0.364,1,"17","OFD1"
0.000228638025730973,0.39227789291619,0.29,0.221,1,"17","CDK11A"
0.000229111533480687,0.326914639687962,0.355,0.28,1,"17","PPP6C"
0.000232408909655561,0.362130879602002,0.341,0.268,1,"17","TMEM131"
0.000243595279117719,0.379562904308736,0.282,0.213,1,"17","MED11"
0.000243790308822595,0.28929799959056,0.329,0.255,1,"17","NCAPD2"
0.000246395083786837,0.266208621190583,0.635,0.564,1,"17","PSMD1"
0.000250086010622174,0.38577156592658,0.312,0.242,1,"17","ADIPOR2"
0.000289865812267384,0.390994940843318,0.306,0.237,1,"17","RHOT1"
0.000291657382267439,0.444016876631384,0.268,0.202,1,"17","DHTKD1"
0.00029168573162026,0.49689984991952,0.272,0.208,1,"17","HTRA2"
0.000325295106793704,0.303155967474129,0.585,0.536,1,"17","DNMT1"
0.000326740227077665,0.452369870125593,0.266,0.202,1,"17","FAM111A"
0.000335804152526563,0.370478028672966,0.427,0.357,1,"17","GPCPD1"
0.000343102649135135,0.492355549367701,0.266,0.204,1,"17","DPP8"
0.000348378162643846,0.371048808457907,0.369,0.3,1,"17","RAD51C"
0.000366775061696174,0.290256009898136,0.353,0.28,1,"17","HERC1"
0.000382964964902331,0.442323713780736,0.377,0.31,1,"17","CREBRF"
0.000396517090285892,0.455728555019057,0.254,0.193,1,"17","VPS33A"
0.000410381791676577,0.324185454907911,0.401,0.325,1,"17","KIF22"
0.000417459354049004,0.360173695893101,0.415,0.346,1,"17","POLR3GL"
0.000423928149088155,0.26546493655493,0.433,0.353,1,"17","GTPBP6"
0.00042519403850571,0.336015420698771,0.411,0.338,1,"17","ZNF593"
0.000433988428656628,0.331878365590132,0.5,0.434,1,"17","ABCE1"
0.000440332157278387,0.422784909548896,0.518,0.463,1,"17","DCTPP1"
0.000447061288158013,0.404764537539764,0.345,0.28,1,"17","PAK1IP1"
0.000450252303504267,0.49133181894002,0.929,0.949,1,"17","CALR"
0.000463572284102134,0.353524500889832,0.44,0.374,1,"17","SEC61A1"
0.000473191849469724,0.451555521721676,0.276,0.215,1,"17","MTHFD1"
0.000494522792868261,0.330823048964293,0.437,0.365,1,"17","EMC7"
0.0005388495176476,0.32366391130612,0.379,0.31,1,"17","TBC1D5"
0.000552088263112784,0.369591418313986,0.315,0.25,1,"17","RANGRF"
0.000558143340135175,0.335818937416897,0.403,0.337,1,"17","ARL5A"
0.000605975354332877,0.27490002290052,0.478,0.403,1,"17","KARS"
0.000608665212126737,0.397455382312265,0.268,0.206,1,"17","BRCC3"
0.000614348712280248,0.400457120531143,0.387,0.321,1,"17","GPATCH4"
0.000649569687446453,0.283528971779688,0.446,0.376,1,"17","MCFD2"
0.000650235343068529,0.380862962032894,0.288,0.223,1,"17","SLC35C2"
0.000653145964289395,0.403918607538593,0.304,0.242,1,"17","PPP1R35"
0.00065468404192267,0.44233633334459,0.323,0.263,1,"17","HSDL2"
0.000665410316376301,0.359404534096722,0.26,0.197,1,"17","CES2"
0.000683089879273061,0.394074713146344,0.254,0.194,1,"17","LYRM7"
0.000686053577991591,0.314955775063636,0.365,0.295,1,"17","C1GALT1"
0.000696794742531174,0.387061640427442,0.325,0.263,1,"17","HGSNAT"
0.000698253893126742,0.325929757967077,0.407,0.335,1,"17","EMC8"
0.000724207972544448,0.474028230055818,0.262,0.204,1,"17","SLC37A4"
0.000790673412990061,0.293638070346554,0.482,0.415,1,"17","TARS"
0.000806919223037998,0.357228879752624,0.401,0.335,1,"17","TWISTNB"
0.000835107061827941,0.395128523456717,0.312,0.251,1,"17","DELE1"
0.0008441095701262,0.269302732948012,0.357,0.286,1,"17","CNOT8"
0.00087276502760577,0.543593849894287,0.381,0.334,1,"17","MCM4"
0.000917868888197381,0.38377234229884,0.391,0.323,1,"17","SNHG9"
0.000955516853350563,0.279826100597269,0.456,0.387,1,"17","CCDC47"
0.000977124244416935,0.334744833119329,0.357,0.291,1,"17","RNF126"
0.000994517871897485,0.381793332136426,0.312,0.249,1,"17","BCL10"
0.00102591624489226,0.428293874895925,0.294,0.235,1,"17","NLN"
0.00104684027476476,0.298035647240891,0.504,0.445,1,"17","PDHA1"
0.00106285405954604,0.472232054840722,0.333,0.278,1,"17","CARS2"
0.0010869286355084,0.448174112846125,0.405,0.344,1,"17","NOLC1"
0.00112864168701007,0.339704924631044,0.276,0.215,1,"17","TMEM199"
0.00114690053503123,0.39046684959827,0.361,0.302,1,"17","AKAP17A"
0.00115247216395423,0.327172398886523,0.673,0.643,1,"17","QKI"
0.0011848562184521,0.365693345206439,0.468,0.409,1,"17","ISOC2"
0.00119053513973629,0.417501467902911,0.258,0.201,1,"17","NCAPD3"
0.00124410273508872,0.330941914254469,0.357,0.294,1,"17","IRF3"
0.00129233315348693,0.266937232834607,0.367,0.298,1,"17","SSSCA1"
0.00131355896427612,0.254518050279775,0.585,0.52,1,"17","HDAC1"
0.00132433996486651,0.315982447599381,0.28,0.218,1,"17","GEMIN6"
0.00132895753673998,0.40852499785201,0.3,0.241,1,"17","MTHFS"
0.00137508167569642,0.347362948989786,0.312,0.25,1,"17","PNKP"
0.00137742619672484,0.384765256279001,0.294,0.234,1,"17","TOR1A"
0.00139988638694029,0.337039898639172,0.282,0.222,1,"17","ABCB7"
0.00140557737816993,0.261417365900164,0.516,0.451,1,"17","MRPS23"
0.00141657347441365,0.373347084125129,0.315,0.255,1,"17","TMUB1"
0.00141908535769472,0.344226876692507,0.325,0.262,1,"17","UBE4A"
0.0014476212885145,0.699612050949443,0.284,0.236,1,"17","ABCC5"
0.00151198668724272,0.279075408630306,0.345,0.278,1,"17","TMX3"
0.00154707654994987,0.257745425802617,0.52,0.459,1,"17","SUZ12"
0.00155126516771757,0.250224073166528,0.413,0.343,1,"17","HAT1"
0.00155229489612806,0.360313604725975,0.292,0.232,1,"17","ZPR1"
0.00155343298035806,0.272980561689013,0.363,0.298,1,"17","IBTK"
0.00156295474557905,0.299090667272897,0.321,0.258,1,"17","TUSC2"
0.00157621332032056,0.301111416785122,0.323,0.26,1,"17","UBXN6"
0.00163466515377327,0.384807178940795,0.264,0.207,1,"17","OTUD4"
0.00166426541474358,0.269818375370907,0.313,0.25,1,"17","SIGMAR1"
0.00175132075452231,0.277205462336875,0.389,0.325,1,"17","PSMD9"
0.00178850790030172,0.253229127765462,0.464,0.393,1,"17","USP8"
0.00191683976396107,0.354964782818346,0.488,0.434,1,"17","DKC1"
0.00192102922522739,0.325209966008884,0.272,0.213,1,"17","ECPAS"
0.00199708943771727,0.345542738541509,0.31,0.253,1,"17","CHD1L"
0.00209846278907182,0.329031126217529,0.407,0.346,1,"17","PLXDC2"
0.00209938770657011,0.325704067860014,0.272,0.215,1,"17","LRRC57"
0.00222581072564636,0.330355849407962,0.268,0.211,1,"17","TBC1D10B"
0.00236942019609422,0.271078278690295,0.583,0.53,1,"17","RAB10"
0.00245772198798931,0.407259410548769,0.254,0.201,1,"17","PES1"
0.00245932076007216,0.273869742323836,0.359,0.294,1,"17","TMEM33"
0.00248269247105892,0.323563077009662,0.256,0.201,1,"17","WSB2"
0.00249368932624707,0.259772218313915,0.375,0.31,1,"17","TIMM50"
0.0026330383131342,0.26093155982714,0.381,0.317,1,"17","E2F4"
0.00264577997971042,0.381783574384266,0.312,0.257,1,"17","ZNF703"
0.00267160477855496,0.37450095665997,0.323,0.268,1,"17","LTV1"
0.00267627824491512,0.309389669563302,0.262,0.206,1,"17","RPP38"
0.00269938331097718,0.287721496207915,0.304,0.244,1,"17","RETREG2"
0.00277189344301447,0.335831799603088,0.565,0.509,1,"17","AP1S2"
0.00288563735698314,0.271582185786451,0.514,0.459,1,"17","HAX1"
0.00291459395863896,0.266816745867177,0.29,0.232,1,"17","CDK1"
0.00295884311536308,0.299127032873587,0.312,0.254,1,"17","ATPAF1"
0.00301751665476023,0.394954246199468,0.296,0.245,1,"17","ARL4A"
0.00312280804291377,0.282137859641819,0.286,0.228,1,"17","COG2"
0.00319851291989349,0.341359155258451,0.298,0.242,1,"17","NXF1"
0.00337587898358201,0.259902239930591,0.464,0.406,1,"17","FYTTD1"
0.00343903416832929,0.393236533849989,0.276,0.223,1,"17","PHYKPL"
0.00352985814538342,0.305995373611685,0.56,0.514,1,"17","KLF3"
0.0037128444769112,0.298463008690775,0.379,0.319,1,"17","CHTF8"
0.00393091973963462,0.398516226538813,0.28,0.23,1,"17","SELENON"
0.0040422057289976,0.420913633284104,0.274,0.223,1,"17","RCC1"
0.0042423895498737,0.265607493005785,0.268,0.212,1,"17","ALG13"
0.00437649391762917,0.294427973358149,0.268,0.213,1,"17","PNO1"
0.00487705202768352,0.317384808088364,0.298,0.246,1,"17","ENOPH1"
0.00497076942367219,0.275948134626011,0.276,0.22,1,"17","SLC50A1"
0.00504003436395985,0.449852306767494,0.627,0.645,1,"17","GYPC"
0.00525826983869943,0.268530772648888,0.306,0.248,1,"17","DHRS4L2"
0.00534191054383239,0.340956602515478,0.28,0.228,1,"17","MED15"
0.00553713504156127,0.326169485828284,0.367,0.317,1,"17","RABGGTB"
0.00567430019515917,0.331590424772256,0.28,0.228,1,"17","LONP1"
0.00586287284271693,0.334286375751865,0.524,0.49,1,"17","SRM"
0.00613752547879775,0.31079732437212,0.294,0.241,1,"17","MAPK3"
0.00663332495462405,0.291757587248679,0.387,0.331,1,"17","FUCA2"
0.00775637106002591,0.404044211770778,0.27,0.223,1,"17","AGPAT5"
0.00780697219212891,0.610504494382406,0.308,0.272,1,"17","SPRED1"
0.00806945982499185,0.386030693909475,0.327,0.278,1,"17","FAM53C"
0.00812215162008527,0.373219572321534,0.256,0.209,1,"17","TAF1"
0.0082321425384705,0.270892008939258,0.266,0.216,1,"17","AKAP8"
0.00844431613295794,0.297013305135356,0.288,0.239,1,"17","RNF168"
0.00879105088837039,0.328592497093452,0.317,0.27,1,"17","PIGBOS1"
0.00916123423882551,0.27598891036167,0.282,0.232,1,"17","YY1AP1"
0.00946980961099284,1.20362269311873,0.313,0.427,1,"17","SELENOP"
0,16.2498647191184,0.998,0.002,0,"18","HBZ"
0,17.3370517869744,0.993,0.001,0,"18","HBA1"
0,15.4390300864113,0.995,0.007,0,"18","HBE1"
0,18.6588786512606,0.985,0,0,"18","HBG2"
